,Name,RA (deg),DEC (deg),Signif_Avg,Pivot_Energy,Flux1000,Energy_Flux100,PL_Flux_Density,PL_Index,LP_Flux_Density,LP_Index,LP_beta,LP_SigCurv,PLEC_Flux_Density,PLEC_IndexS,PLEC_ExpfactorS,PLEC_Exp_Index,PLEC_SigCurv,Npred,Variability_Index,Frac_Variability,CLASS1,CLASS2
2049,4FGL J0844.1-4330 ,131.0335,131.0335,7.7929244,1270.757,9.925771e-10,9.697237e-12,7.3610134e-13,2.7463408,9.917035e-13,2.7094705,0.36319464,3.315603,9.957613e-13,2.5596142,0.7309432,0.6666667,3.3659806,925.8872,6.4864693,0.0,     ,          
2050,4FGL J0844.2+5312 ,131.0509,131.0509,34.53621,1844.0026,8.121611e-10,9.0479065e-12,2.4274463e-13,2.0189266,2.5858796e-13,1.9771366,0.042494334,1.846791,2.5957174e-13,1.930642,0.06835653,0.6666667,2.5105462,1504.9458,47.804398,0.31458008,bll  ,          
2051,4FGL J0844.5+3035 ,131.1412,131.1412,4.614434,1843.0508,1.0381251e-10,1.2346946e-12,3.2995108e-14,2.2705367,3.544618e-14,2.2546988,0.04398342,0.47095597,3.5137546e-14,2.208934,0.06140868,0.6666667,0.5749839,241.3834,10.004472,0.0,     ,          
2052,4FGL J0844.9-4117 ,131.2473,131.2473,7.2625117,1708.5449,8.400896e-10,4.7236286e-12,2.5121444e-13,2.6020849,3.8324677e-13,2.4478018,0.5383283,3.875656,3.8464888e-13,2.2595973,1.0129293,0.6666667,4.060496,659.327,6.9681463,0.0,     ,unk       
2053,4FGL J0844.9-5458 ,131.2478,131.2478,40.41652,1598.823,1.8884925e-09,1.7052162e-11,7.4433374e-13,2.122735,8.0421395e-13,2.030749,0.07340308,3.830278,7.809906e-13,2.0063088,0.071277305,0.6666667,4.212951,2352.596,17.232536,0.097040385,bll  ,          
2054,4FGL J0845.4+0442 ,131.3504,131.3504,7.0955873,2272.413,1.8006976e-10,2.0322743e-12,3.5635032e-14,2.1615906,4.017805e-14,2.093829,0.086365215,0.925711,3.8731747e-14,2.0542214,0.08997511,0.6666667,1.0440078,302.62198,15.336237,0.32080004,bcu  ,          
2055,4FGL J0845.7-5556 ,131.4473,131.4473,10.845043,2148.6196,3.7725267e-10,4.557727e-12,8.464178e-14,2.2938356,8.4947816e-14,2.2930536,0.002495533,0.05955994,8.2493786e-14,2.3198273,-0.018603707,0.6666667,0.74928254,717.4735,3.8313322,0.0,fsrq ,          
2056,4FGL J0846.5-2609 ,131.6416,131.6416,7.7398868,1425.9675,2.7821376e-10,2.2593297e-12,1.3846716e-13,2.465983,2.0716987e-13,2.792888,0.49514118,3.5180442,2.2058238e-13,2.7527323,1.4142845,0.6666667,3.3401048,495.23804,12.766573,0.11893892,bcu  ,          
2057,4FGL J0846.6-4747 ,131.6711,131.6711,4.5516143,3957.1145,2.6260003e-10,3.068648e-12,1.4984328e-14,2.2410672,1.29984406e-14,2.3135083,-0.0954595,1.651819,1.4471954e-14,2.3862548,-0.0502783,0.6666667,1.0718775,277.3036,16.362549,0.47561654,     ,          
2058,4FGL J0846.9+4608 ,131.7263,131.7263,7.322858,507.80768,1.3509126e-10,1.7656e-12,1.284432e-12,2.6963413,1.5904324e-12,2.3130832,0.35183302,2.1736052,1.55764e-12,2.291579,0.48085782,0.6666667,2.4092047,503.78784,17.743925,0.3799401,fsrq ,          
2059,4FGL J0847.0-2336 ,131.7567,131.7567,32.919018,2406.5205,1.1809832e-09,1.33090275e-11,2.0534349e-13,1.9668148,2.1012878e-13,1.9569002,0.011952437,0.703441,2.0684328e-13,1.9586333,0.0040249988,0.6666667,0.37382355,1523.3345,15.903159,0.116126746,bll  ,          
2060,4FGL J0847.1-5954 ,131.7786,131.7786,6.2937627,4871.7266,1.643937e-10,1.8302228e-12,6.8885645e-15,2.0240362,6.9577806e-15,2.0133507,0.007765315,0.13265045,7.230887e-15,1.944674,0.04584281,0.6666667,0.63344413,244.47023,18.880844,0.6164737,     ,          
2061,4FGL J0847.2+1134 ,131.8119,131.8119,19.66682,5102.436,3.9151832e-10,5.1582913e-12,1.7672868e-14,1.7278124,1.9136646e-14,1.6899655,0.038497813,1.1567229,1.8997707e-14,1.6456391,0.045932725,0.6666667,1.601451,377.51608,20.811287,0.33226144,bll  ,          
2062,4FGL J0847.8-4138 ,131.9534,131.9534,6.046794,888.335,5.4647326e-10,8.480243e-12,1.1878932e-12,2.8483214,1.8772553e-12,2.9416368,0.4805068,3.4382672,1.8230413e-12,2.7876735,0.847948,0.6666667,3.3080707,962.41425,7.2224784,0.0,     ,          
2063,4FGL J0847.9-0702 ,131.9945,131.9945,15.957637,1276.7722,4.3033627e-10,5.130894e-12,3.1540227e-13,2.2743716,3.3522715e-13,2.241136,0.043272797,1.0646992,3.2007667e-13,2.2559395,0.012307939,0.6666667,0.46565372,893.025,11.208018,0.0,bll  ,          
2064,4FGL J0848.0-0524 ,132.0034,132.0034,7.1354017,538.059,1.4351467e-10,2.8574875e-12,1.3301235e-12,2.7188451,1.619202e-12,2.6231787,0.18762809,1.9786243,1.6018387e-12,2.5246465,0.30974796,0.6666667,2.177209,666.9336,15.522649,0.3428857,fsrq ,          
2065,4FGL J0848.2-4527 ,132.0722,132.0722,7.561937,3010.344,7.277091e-10,9.765002e-12,7.1984275e-14,2.4155989,6.942868e-14,2.4094772,-0.024412693,0.51271415,7.032872e-14,2.4468884,-0.023586048,0.6666667,0.7071572,709.79846,8.12463,0.0,     ,          
2066,4FGL J0848.7+0508 ,132.1809,132.1809,6.3623834,34571.44,2.4039196e-11,1.2513365e-12,1.6979502e-16,1.6040373,3.9195566e-16,1.3951792,0.99990934,2.23917,5.629252e-16,0.91028786,5.024454,0.6666667,2.5696456,11.425064,15.105254,0.0,bll  ,          
2067,4FGL J0848.7-6942 ,132.1811,132.1811,4.1381316,16648.883,4.1529332e-11,6.248004e-13,2.9275277e-16,1.6064117,3.7877895e-16,1.4223987,0.17749695,0.73814374,3.5722265e-16,1.4051089,0.17530514,0.6666667,0.8233102,45.054405,15.40451,0.0,bcu  ,          
2068,4FGL J0848.7+7017 ,132.1811,132.1811,15.288772,2541.72,2.691896e-10,1.9617606e-12,4.0605062e-14,2.0327573,4.8693742e-14,1.7729205,0.22185393,2.8738158,4.6257892e-14,1.7393185,0.24478176,0.6666667,2.9628618,306.93008,9.638582,0.0,bll  ,          
2069,4FGL J0848.8-4328 ,132.2109,132.2109,13.090791,1551.7578,1.5578919e-09,2.3024778e-11,7.367451e-13,2.7150605,8.575846e-13,2.8375509,0.16210932,3.3118331,8.5607265e-13,2.735897,0.30360723,0.6666667,2.6075928,1954.2037,8.745671,0.0,     ,unk       
2070,4FGL J0848.9+0205 ,132.2375,132.2375,5.3126173,1496.9633,1.4402313e-10,1.7732295e-12,7.469478e-14,2.3194253,8.427131e-14,2.25424,0.09497272,0.9818288,8.335251e-14,2.1770885,0.14129712,0.6666667,1.1766415,311.64172,5.3895345,0.0,bll  ,          
2071,4FGL J0849.0-2702 ,132.2544,132.2544,4.941531,871.9274,1.5823542e-10,2.6926237e-12,3.648479e-13,2.6117613,4.5070672e-13,2.6198223,0.16092062,1.6971114,4.342636e-13,2.5183604,0.23464184,0.6666667,1.5747186,558.21716,19.91278,0.37066302,     ,          
2072,4FGL J0849.1+6607 ,132.2751,132.2751,25.268808,1908.7368,5.3748367e-10,5.1497153e-12,1.4113561e-13,1.9635247,1.5029448e-13,1.8517349,0.06467337,1.9805945,1.4618588e-13,1.8456036,0.053423326,0.6666667,2.3199422,820.6274,23.444551,0.26245236,bll  ,          
2073,4FGL J0849.2-4410c,132.3217,132.3217,5.224961,2237.519,5.641384e-10,9.415977e-12,1.1126714e-13,2.5977259,1.1826914e-13,2.6599054,0.05208127,0.6540362,1.1231194e-13,2.5955865,0.010456858,0.6666667,0.14502354,697.5075,4.3515697,0.0,     ,          
2074,4FGL J0849.4-2911 ,132.3511,132.3511,13.602556,1975.9832,4.5196852e-10,3.9148246e-12,1.1055654e-13,2.098284,1.251459e-13,2.0175786,0.08994055,1.9989609,1.2085034e-13,1.9651992,0.10224101,0.6666667,2.1285412,530.5489,54.53772,0.6707117,bcu  ,          
2075,4FGL J0849.5+0456 ,132.3817,132.3817,17.829254,1569.5347,6.370051e-10,5.010015e-12,2.4019496e-13,2.0648913,2.8078806e-13,1.9075743,0.13491404,3.3290722,2.6565512e-13,1.8788407,0.128876,0.6666667,3.3026094,642.4494,17.12728,0.2010603,bll  ,          
2076,4FGL J0849.5+2710 ,132.3822,132.3822,4.158526,1241.8973,1.10723174e-10,1.4449553e-12,9.169283e-14,2.387103,1.214912e-13,2.2478614,0.25927025,1.7300034,1.1567648e-13,2.1528819,0.35456833,0.6666667,1.7517543,303.6728,17.424452,0.6300752,     ,          
2077,4FGL J0849.6-5836 ,132.4037,132.4037,4.6575737,9130.086,5.0639014e-11,7.518028e-13,1.3091099e-15,1.8806183,2.3681379e-15,1.4901068,0.66238606,2.3319461,2.3149933e-15,1.4504532,0.9688006,0.6666667,2.45175,30.920229,7.06287,0.0,     ,          
2078,4FGL J0849.8-3541 ,132.4516,132.4516,20.330374,1112.2621,1.0226947e-09,9.452943e-12,9.680958e-13,2.339169,1.0983793e-12,2.2263408,0.11820082,3.0593693,1.0489871e-12,2.2108252,0.113824666,0.6666667,2.812603,1475.7538,112.68661,0.69915473,bcu  ,          
2079,4FGL J0850.0+4855 ,132.5083,132.5083,38.282135,1318.389,1.6493485e-09,1.5273217e-11,1.0398082e-12,2.2101183,1.119882e-12,2.1444404,0.07913462,3.9502945,1.0923836e-12,2.14278,0.067217514,0.6666667,3.5018284,3135.348,204.88972,0.52309084,bll  ,          
2080,4FGL J0850.0+5108 ,132.5126,132.5126,53.644943,701.52234,1.5889386e-09,1.5071226e-11,4.177494e-12,2.2510755,4.5643333e-12,2.1286924,0.09838552,5.301714,4.387935e-12,2.1310532,0.082845345,0.6666667,5.028078,3462.0298,1239.3137,1.0513188,NLSY1,          
2081,4FGL J0850.1-1212 ,132.5412,132.5412,53.34036,619.7468,1.9991147e-09,2.0764135e-11,7.685499e-12,2.317777,8.431117e-12,2.2169843,0.0939895,5.3414927,8.130759e-12,2.2034585,0.08927526,0.6666667,5.191939,3843.559,662.31165,0.80623055,fsrq ,          
2082,4FGL J0850.4-2558 ,132.6184,132.6184,2.2290983,2268.696,9.5219416e-11,1.2018445e-12,1.8780655e-14,2.3499718,2.1121027e-14,2.3594599,0.0810531,0.6873011,2.1203132e-14,2.240639,0.14529715,0.6666667,0.82805645,216.45569,5.5558677,0.0,     ,agn       
2083,4FGL J0850.5+3455 ,132.6378,132.6378,14.506282,2130.532,3.2291125e-10,3.5872921e-12,7.27126e-14,2.0707192,6.956857e-14,2.1024659,-0.02785574,0.78243655,7.3067556e-14,2.063329,0.0036659807,0.6666667,0.1531125,572.5222,21.183508,0.35523,bll  ,          
2084,4FGL J0850.8-4239 ,132.7154,132.7154,6.0885906,819.92053,5.524328e-10,1.0531401e-11,1.6980781e-12,2.8203478,3.2350702e-12,3.2163644,0.7943258,3.6667457,3.2602538e-12,3.0741086,1.7111834,0.6666667,3.5535874,1156.1624,10.3007965,0.0,     ,          
2085,4FGL J0851.1-1806 ,132.781,132.781,4.392475,3614.6528,1.259293e-10,1.4075763e-12,9.287131e-15,2.124216,9.604118e-15,2.1152675,0.0130701065,0.14932962,1.0097561e-14,2.041688,0.06708351,0.6666667,0.5808253,201.47981,9.669628,0.0,     ,          
2086,4FGL J0851.5+5528 ,132.8805,132.8805,22.349703,1248.8689,5.010194e-10,5.812105e-12,3.7607748e-13,2.2274384,4.0608475e-13,2.179606,0.059863254,1.8066661,4.0011356e-13,2.1444716,0.07064699,0.6666667,2.2123199,1305.1569,30.214659,0.30606708,bll  ,          
2087,4FGL J0851.9-4620e,132.987,132.987,55.9672,7339.6597,1.0199991e-08,1.2666715e-10,2.3258628e-13,1.7943392,2.2336077e-13,1.8103095,-0.016930917,1.8086962,2.2997207e-13,1.8063539,-0.005899704,0.6666667,0.7695353,7330.5684,13.491924,0.039973542,SNR  ,          
2088,4FGL J0851.9-5229 ,132.993,132.993,7.733087,1600.4653,4.8905235e-10,4.920699e-12,1.9889933e-13,2.4687233,2.3595684e-13,2.4404469,0.1273959,1.9930768,2.3300638e-13,2.3289106,0.21301334,0.6666667,2.1479266,730.14545,26.039303,0.48113012,bcu  ,          
2089,4FGL J0851.9+4845 ,132.9934,132.9934,5.5354114,1103.437,2.265107e-10,3.6889333e-12,2.7762309e-13,2.5795374,2.7911503e-13,2.5786638,0.0062193056,0.105899006,2.8773102e-13,2.52962,0.05926516,0.6666667,0.4977523,995.8243,58.888996,0.8918992,bcu  ,          
2090,4FGL J0852.2-7208 ,133.0513,133.0513,4.5055795,3070.977,1.2473217e-10,7.2553584e-13,1.2082657e-14,2.161364,1.941444e-14,1.7396499,0.54590124,2.2417145,1.8604565e-14,1.6631576,0.78401875,0.6666667,2.4068723,93.17828,13.727359,0.0,     ,          
2091,4FGL J0852.2+2834 ,133.0665,133.0665,8.706961,938.40875,1.941559e-10,2.7563119e-12,3.3376408e-13,2.4682858,3.79431e-13,2.3879142,0.115758665,1.5237117,3.7445012e-13,2.3219771,0.16827124,0.6666667,1.7800831,624.5944,15.025515,0.32125846,fsrq ,          
2092,4FGL J0852.5-5755 ,133.1418,133.1418,59.841927,906.6553,3.2888303e-09,3.1560664e-11,4.9698557e-12,2.2900915,5.4564725e-12,2.1887028,0.09455285,6.5953603,5.240159e-12,2.1807318,0.082852,0.6666667,6.152348,5273.4536,1484.091,1.053371,bcu  ,          
2093,4FGL J0852.5-2515 ,133.1457,133.1457,5.0316973,4893.5522,1.4393918e-10,1.6000633e-12,5.7418246e-15,2.083502,5.151688e-15,2.0834832,-0.049134657,0.858568,5.5561965e-15,2.118808,-0.02142635,0.6666667,0.34991145,217.06477,6.0916934,0.0,     ,          
2094,4FGL J0852.5-3123 ,133.1491,133.1491,6.9101663,12200.5205,1.1374182e-10,1.5563818e-12,1.1941834e-15,1.69032,1.6919519e-15,1.2895126,0.33993644,1.9037821,1.6235833e-15,1.2201401,0.4360266,0.6666667,2.1155465,105.88693,9.272686,0.0,unk  ,          
2095,4FGL J0852.9-3824 ,133.2476,133.2476,4.9978757,1799.5405,2.8800196e-10,1.7711132e-12,7.8901756e-14,2.4611123,1.1036916e-13,2.2317383,0.34279144,2.0327766,1.071869e-13,2.1385188,0.5064808,0.6666667,2.1602595,280.12976,15.400817,0.30159062,bcu  ,          
2096,4FGL J0853.1-3657 ,133.2934,133.2934,23.964624,2371.7227,1.051339e-09,9.935903e-12,1.8192141e-13,1.9853767,1.967989e-13,1.8732979,0.070791684,2.315904,1.9004675e-13,1.8656555,0.05900257,0.6666667,2.4934316,978.1677,10.261825,0.0,bcu  ,          
2097,4FGL J0853.1-4407 ,133.2972,133.2972,5.6854544,1385.9789,7.578984e-10,6.0432423e-12,3.8897138e-13,2.7221968,6.1485284e-13,2.7817118,0.52279097,3.787685,6.1971435e-13,2.5779722,1.0211068,0.6666667,3.869916,740.7159,16.179522,0.33683473,     ,          
2098,4FGL J0853.2-4218c,133.3099,133.3099,6.1518507,1402.5099,6.9361855e-10,4.5474674e-12,3.359262e-13,2.681622,5.364555e-13,2.5913477,0.57514507,3.3936107,5.313976e-13,2.45002,1.0295327,0.6666667,3.4733877,656.3349,4.978944,0.0,     ,unk       
2099,4FGL J0853.6-4306 ,133.4193,133.4193,10.215108,1143.2797,1.1411682e-09,1.1434668e-11,1.0648447e-12,2.7615066,1.7499543e-12,2.9437387,0.62076694,5.5692506,1.7993352e-12,2.825342,1.4381576,0.6666667,5.482366,1433.4078,3.4658666,0.0,     ,unk       
2100,4FGL J0853.9-5501 ,133.4921,133.4921,3.9973073,1403.0328,1.7852955e-10,2.676793e-12,1.154659e-13,2.5148602,1.4740859e-13,2.5360448,0.19662486,1.5705254,1.434603e-13,2.4362829,0.32284874,0.6666667,1.3180369,432.5731,13.115021,0.20916128,     ,          
2101,4FGL J0854.0+2753 ,133.5155,133.5155,4.6853623,21657.176,3.343894e-11,6.2122275e-13,2.0061331e-16,1.4452856,3.4816347e-16,0.44803974,0.8518391,1.9247545,3.4212317e-16,0.48243445,1.1388919,0.6666667,2.0424259,27.662989,15.999075,0.0,bll  ,          
2102,4FGL J0854.3+4408 ,133.5932,133.5932,15.971193,2666.3997,3.0675032e-10,2.74069e-12,3.9482696e-14,1.8275338,4.9363352e-14,1.5592009,0.19155546,3.4481637,4.4638602e-14,1.5937566,0.13456222,0.6666667,2.99422,250.61104,13.854548,0.20353714,bll  ,          
2103,4FGL J0854.8-4504 ,133.7035,133.7035,36.175846,1776.989,4.0267363e-09,2.2227456e-11,1.2150808e-12,2.3508575,1.5967708e-12,2.0348434,0.41118556,10.217503,1.5382007e-12,1.9716089,0.5814754,0.6666667,10.4208355,2621.2283,6.547064,0.0,     ,          
2104,4FGL J0854.8+2006 ,133.7071,133.7071,103.38406,710.9869,5.3267493e-09,5.489181e-11,1.33717135e-11,2.209501,1.4079733e-11,2.1581697,0.04550812,5.5514865,1.3699706e-11,2.1566355,0.031672206,0.6666667,5.262622,8870.043,920.42065,0.5145008,BLL  ,          
2105,4FGL J0854.9-4426 ,133.7302,133.7302,4.7808805,3482.9495,4.9323795e-10,6.713326e-12,3.4043745e-14,2.4294336,3.1944404e-14,2.3855436,-0.033888787,0.44516954,3.807261e-14,2.6063697,0.361677,0.6666667,0.0,561.62225,18.218054,0.57369477,     ,          
2106,4FGL J0855.0+0720 ,133.7625,133.7625,4.7470975,558.6768,1.1456956e-10,2.2034297e-12,9.335967e-13,2.696115,1.013765e-12,2.6669335,0.061931726,0.5004755,1.0233578e-12,2.610368,0.11557788,0.6666667,0.6877779,493.3944,14.812472,0.26526487,     ,agn       
2107,4FGL J0855.0-6026 ,133.7701,133.7701,5.9519415,1692.2365,1.9306265e-10,2.5069163e-12,7.631178e-14,2.3817635,9.67063e-14,2.2667348,0.20545648,1.8731277,9.4177595e-14,2.179375,0.3008543,0.6666667,1.9439012,456.2344,10.159062,0.0,     ,          
2108,4FGL J0855.4-0714 ,133.8657,133.8657,10.006498,908.44354,3.150257e-10,2.065005e-12,4.2349124e-13,2.3714612,6.3122413e-13,2.0467787,0.49832025,4.1230235,6.0292163e-13,1.9588467,0.71869147,0.6666667,4.162429,412.83047,15.305174,0.28410298,bcu  ,          
2109,4FGL J0855.9+7144 ,133.9754,133.9754,11.503037,968.8394,2.4168692e-10,3.928072e-12,4.1391757e-13,2.5780087,4.1985035e-13,2.5648274,0.01093236,0.0,4.2735571e-13,2.5243776,0.048761934,0.6666667,0.6504412,1118.0947,25.15739,0.350596,fsrq ,          
2110,4FGL J0856.0-4724c,134.0117,134.0117,4.219685,5962.9604,2.875128e-10,3.280468e-12,6.8701267e-15,2.1916244,5.8743196e-15,2.1659405,-0.07950538,1.5462976,6.267386e-15,2.345376,-0.06901675,0.6666667,1.5736238,282.47525,2.4173684,0.0,     ,          
2111,4FGL J0856.4-5309 ,134.1229,134.1229,6.9348006,3459.5078,2.8197922e-10,3.374094e-12,2.1359115e-14,2.2798085,2.076535e-14,2.2764058,-0.017061273,0.2904224,2.12634e-14,2.2841177,-0.0038929582,0.6666667,0.053563967,437.72656,15.142959,0.27788082,bcu  ,          
2112,4FGL J0856.6-1105 ,134.1696,134.1696,58.344105,1080.7421,2.4568605e-09,2.2053335e-11,2.0592074e-12,2.043536,2.2195906e-12,1.9289061,0.07517771,5.076167,2.1454492e-12,1.9204532,0.062897354,0.6666667,5.5083747,2872.986,42.13352,0.16768688,bll  ,          
2113,4FGL J0856.8+2056 ,134.2003,134.2003,15.845055,2495.0593,4.6399207e-10,5.180388e-12,7.522492e-14,2.1182451,7.673489e-14,2.097999,0.016720666,0.361314,7.670998e-14,2.080693,0.020792572,0.6666667,0.63444793,745.5581,16.983685,0.22942284,bll  ,          
2114,4FGL J0856.8+8559 ,134.224,134.224,5.2837434,3853.066,1.1155567e-10,1.2450029e-12,7.211828e-15,2.115998,6.6657766e-15,2.199418,-0.04728133,0.30377024,7.489035e-15,2.0359166,0.042142555,0.6666667,0.43835092,262.2892,18.636387,0.33932698,bcu  ,          
2115,4FGL J0857.0-4353c,134.2597,134.2597,4.283837,1293.67,6.234528e-10,6.355115e-12,3.6572465e-13,2.6583035,6.1779266e-13,2.861643,0.43262154,2.6131783,7.024454e-13,2.8655784,1.9163406,0.6666667,2.5937915,746.3348,21.053127,0.5838653,     ,          
2116,4FGL J0857.7+0137 ,134.4279,134.4279,4.960773,2013.7875,1.3350315e-10,1.544601e-12,3.4554292e-14,2.2222123,3.6443555e-14,2.2245512,0.027795417,0.28912398,4.4273867e-14,2.296146,0.4872855,0.6666667,0.0,246.71078,5.1702604,0.0,bll  ,          
2117,4FGL J0857.7-4256c,134.4458,134.4458,11.449435,1751.1659,1.1903679e-09,1.35719465e-11,3.8467995e-13,2.5757463,4.6585034e-13,2.6365263,0.14868149,2.7649972,4.379138e-13,2.540617,0.1550114,0.6666667,1.9853988,1494.1549,10.606426,0.0,     ,unk       
2118,4FGL J0857.9-1949 ,134.4911,134.4911,17.04901,761.299,6.5501893e-10,7.318228e-12,1.6685333e-12,2.4225745,1.931219e-12,2.3466232,0.11179539,2.9497285,1.836811e-12,2.311787,0.11398055,0.6666667,2.7488382,1409.7264,86.45974,0.5810751,fsrq ,          
2119,4FGL J0858.0-3130 ,134.5063,134.5063,11.954499,6020.946,3.1489467e-10,3.764259e-12,9.888395e-15,1.8460326,1.1089256e-14,1.7912295,0.06258393,1.2058605,1.11361836e-14,1.7117983,0.097890094,0.6666667,1.6981573,342.78494,20.506216,0.3583506,bll  ,          
2120,4FGL J0858.1+1405 ,134.5422,134.5422,6.171841,913.3172,1.6668603e-10,2.3669155e-12,3.0641703e-13,2.468502,3.8938817e-13,2.521302,0.20750363,1.6105734,3.9049994e-13,2.4224641,0.4066527,0.6666667,1.2683387,483.1189,8.049038,0.0,ssrq ,          
2121,4FGL J0858.4-4615c,134.6104,134.6104,4.811266,1456.458,6.618759e-10,6.3437576e-12,2.8844063e-13,2.6340969,4.5347214e-13,2.7930892,0.36564168,3.1862822,4.6123966e-13,2.6023238,0.7959262,0.6666667,3.1501458,749.22595,12.044164,0.082617536,     ,          
2122,4FGL J0859.2-4729 ,134.8042,134.8042,16.404047,1968.2639,1.8951507e-09,2.006992e-11,4.6874115e-13,2.5268643,5.481996e-13,2.6385503,0.16332798,3.9607806,5.503218e-13,2.5342646,0.3164658,0.6666667,3.4264624,2121.119,8.831315,0.0,     ,unk       
2123,4FGL J0859.2+0047 ,134.8184,134.8184,4.703262,7648.517,8.080592e-11,9.793233e-13,1.6620889e-15,1.8262253,1.8805974e-15,1.7315577,0.06963548,0.4137969,1.9104068e-15,1.6559997,0.11442655,0.6666667,0.7866861,85.063705,10.814475,0.0,bll  ,          
2124,4FGL J0859.3-4342 ,134.8271,134.8271,13.764576,1628.1665,1.7762801e-09,1.2665599e-11,6.0437386e-13,2.555665,8.994533e-13,2.6452298,0.43545875,6.049216,9.14336e-13,2.515669,0.9242854,0.6666667,6.0152564,1673.2833,15.642494,0.15956038,     ,unk       
2125,4FGL J0859.4+6218 ,134.8656,134.8656,11.811456,1962.802,2.3705155e-10,2.7119303e-12,6.474293e-14,2.1979868,6.36289e-14,2.2062035,-0.009865024,0.22621028,6.5144714e-14,2.1863422,0.0067272563,0.6666667,0.21598768,600.40607,29.282124,0.58710337,bll  ,          
2126,4FGL J0859.4+8345 ,134.867,134.867,4.0516896,12423.329,3.1933615e-11,5.013762e-13,3.7492812e-16,1.5717491,5.582845e-16,1.5404184,0.2231676,1.2837621,4.787722e-16,1.4559753,0.18729755,0.6666667,0.87437916,42.86493,13.616046,0.0,bll  ,          
2127,4FGL J0859.8+0053 ,134.9543,134.9543,2.6098595,17290.13,2.0000755e-11,5.5955067e-13,2.189487e-16,1.6322075,6.202729e-16,1.4480741,0.99382216,2.563251,8.94435e-16,1.0579463,4.6594186,0.6666667,2.773074,9.056292,4.8256736,0.0,     ,sey       
2128,4FGL J0859.8-4530c,134.9591,134.9591,3.8154757,1969.1127,4.4762863e-10,7.673065e-12,1.2290513e-13,2.6170194,1.4124234e-13,2.8614802,0.1458043,1.4306506,1.3605255e-13,2.6227102,0.15178144,0.6666667,0.9764702,672.1992,10.199987,0.0,     ,unk       
2129,4FGL J0900.2-4608 ,135.0508,135.0508,2.0370114,2614.7573,2.75199e-10,4.025441e-12,3.7425266e-14,2.4942374,5.014542e-14,2.5010507,0.2196586,1.531686,4.9974795e-14,2.347959,0.43753907,0.6666667,1.5682632,360.32626,5.956923,0.0,     ,          
2130,4FGL J0900.2-2549 ,135.0694,135.0694,4.3319016,850.24554,1.4692969e-10,2.4047919e-12,3.5380355e-13,2.5832462,3.836798e-13,2.5967445,0.050434973,0.48667502,3.5896684e-13,2.575369,0.012856039,0.6666667,0.08070341,495.5924,12.856256,0.15152517,     ,          
2131,4FGL J0900.5-4434c,135.1405,135.1405,9.513622,1483.1613,1.3710408e-09,1.5998973e-11,6.0946517e-13,2.620268,9.068125e-13,3.031089,0.38741982,4.4045477,9.452045e-13,2.9415104,1.0428778,0.6666667,4.1088343,1815.6654,9.141087,0.0,     ,unk       
2132,4FGL J0900.6-7408 ,135.1721,135.1721,8.254121,585.60535,1.6700215e-10,3.5572335e-12,1.392289e-12,2.7715428,1.8001566e-12,2.7777038,0.25880632,2.5632925,1.7593026e-12,2.6735654,0.4276648,0.6666667,2.4423482,868.12244,31.044832,0.5344079,bcu  ,          
2133,4FGL J0900.7-1243 ,135.1751,135.1751,11.743511,1481.8723,3.2502662e-10,3.8156717e-12,1.6811942e-13,2.2491777,1.8032689e-13,2.2194152,0.047733642,0.99448675,1.7107973e-13,2.2297726,0.014412104,0.6666667,0.40794805,642.2415,77.38862,1.0095766,bcu  ,          
2134,4FGL J0901.1-4456c,135.282,135.282,9.744932,2311.3142,1.2147414e-09,8.002426e-12,1.9437559e-13,2.4576921,2.550186e-13,2.446786,0.30483663,3.6412241,2.54136e-13,2.3225594,0.56975764,0.6666667,3.583474,974.3735,11.462529,0.08020566,     ,unk       
